API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep 15 19:17:20 2026 Pasadena, USA      / Horizons    
 2019-Aug-03 00:00:00, , , 10 38 43.801014, +12 50 17.19916,  10 39 43.937517, +12 44 21.00252,
 2019-Aug-03 06:00:00, , , 10 53 16.050239, +11 37 12.84868,  10 54 15.724322, +11 31 09.10843,
 2019-Aug-03 12:00:00, , , 11 07 38.332401, +10 21 37.89794,  11 08 37.610287, +10 15 28.10496,
 2019-Aug-03 18:00:00, , , 11 21 50.911544, +09 03 55.29892,  11 22 49.863985, +08 57 40.91789,
 2019-Aug-04 00:00:00, , , 11 35 54.172484, +07 44 27.76833,  11 36 52.873441, +07 38 10.23353,
 2019-Aug-04 06:00:00, , , 11 49 48.602407, +06 23 37.61004,  11 50 47.127839, +06 17 18.32272,
 2019-Aug-04 12:00:00, , , 12 03 34.772959, +05 01 46.57110,  12 04 33.199729, +04 55 26.89811,
 2019-Aug-04 18:00:00, , , 12 17 13.323219, +03 39 15.72968,  12 18 11.728111, +03 32 57.00311,
 2019-Aug-05 00:00:00, , , 12 30 44.943795, +02 16 25.41251,  12 31 43.402637, +02 10 08.93014,
 2019-Aug-05 06:00:00, , , 12 44 10.362162, +00 53 35.13902,  12 45 08.949053, +00 47 22.16525,
 2019-Aug-05 12:00:00, , , 12 57 30.329271, -00 28 56.41147,  12 58 29.115886, -00 35 04.64428,
 2019-Aug-05 18:00:00, , , 13 10 45.607382, -01 50 51.41273,  13 11 44.662352, -01 56 53.70284,
 2019-Aug-06 00:00:00, , , 13 23 56.959033, -03 11 52.88863,  13 24 56.347377, -03 17 48.06347,
 2019-Aug-06 06:00:00, , , 13 37 05.137011, -04 31 44.69752,  13 38 04.919616, -04 37 31.61241,
 2019-Aug-06 12:00:00, , , 13 50 10.875213, -05 50 11.50730,  13 51 11.108343, -05 55 49.04455,
 2019-Aug-06 18:00:00, , , 14 03 14.880249, -07 06 58.76447,  14 04 15.615081, -07 12 25.83275,
 2019-Aug-07 00:00:00, , , 14 16 17.823674, -08 21 52.65985,  14 17 19.105850, -08 27 08.19411,
 2019-Aug-07 06:00:00, , , 14 29 20.334763, -09 34 40.09353,  14 30 22.203960, -09 39 43.05549,
 2019-Aug-07 12:00:00, , , 14 42 22.993736, -10 45 08.64154,  14 43 25.483248, -10 49 58.02075,
 2019-Aug-07 18:00:00, , , 14 55 26.325411, -11 53 06.52583,  14 56 29.461753, -11 57 41.34143,
 2019-Aug-08 00:00:00, , , 15 08 30.793271, -12 58 22.58952,  15 09 34.595806, -13 02 41.89260,
 2019-Aug-08 06:00:00, , , 15 21 36.793970, -14 00 46.27846,  15 22 41.274574, -14 04 49.15519,
 2019-Aug-08 12:00:00, , , 15 34 44.652342, -15 00 07.63015,  15 35 49.815113, -15 03 53.20546,
 2019-Aug-08 18:00:00, , , 15 47 54.617014, -15 56 17.27054,  15 49 00.458041, -15 59 44.71250,
 2019-Aug-09 00:00:00, , , 16 01 06.856730, -16 49 06.41901,  16 02 13.363950, -16 52 14.94368,
 2019-Aug-09 06:00:00, , , 16 14 21.457551, -17 38 26.90124,  16 15 28.610687, -17 41 15.77806,
 2019-Aug-09 12:00:00, , , 16 27 38.421071, -18 24 11.16959,  16 28 46.191693, -18 26 39.72705,
 2019-Aug-09 18:00:00, , , 16 40 57.663826, -19 06 12.33004,  16 42 06.015536, -19 08 19.96157,
 2019-Aug-10 00:00:00, , , 16 54 19.018037, -19 44 24.17447,  16 55 27.906793, -19 46 10.34437,
 2019-Aug-10 06:00:00, , , 17 07 42.233834, -20 18 41.21681,  17 08 51.608421, -20 20 05.46603,
 2019-Aug-10 12:00:00, , , 17 21 06.983031, -20 48 58.73116,  17 22 16.785696, -20 50 00.68275,
 2019-Aug-10 18:00:00, , , 17 34 32.864534, -21 15 12.79007,  17 35 43.031756, -21 15 52.15415,
 2019-Aug-11 00:00:00, , , 17 47 59.411330, -21 37 20.30082,  17 49 09.874742, -21 37 36.87872,
 2019-Aug-11 06:00:00, , , 18 01 26.099009, -21 55 19.03760,  18 02 36.786442, -21 55 12.72521,
 2019-Aug-11 12:00:00, , , 18 14 52.355643, -22 09 07.66763,  18 16 03.192271, -22 08 38.45767,
 2019-Aug-11 18:00:00, , , 18 28 17.572822, -22 18 45.76952,  18 29 28.482379, -22 17 53.75262,
 2019-Aug-12 00:00:00, , , 18 41 41.117549, -22 24 13.84224,  18 42 52.023585, -22 22 59.20679,
 2019-Aug-12 06:00:00, , , 18 55 02.344675, -22 25 33.30371,  18 56 13.171815, -22 23 56.33445,
 2019-Aug-12 12:00:00, , , 19 08 20.609519, -22 22 46.47829,  19 09 31.284684, -22 20 47.55362,
 2019-Aug-12 18:00:00, , , 19 21 35.280284, -22 15 56.57306,  19 22 45.733844, -22 13 36.16117,
 2019-Aug-13 00:00:00, , , 19 34 45.749942, -22 05 07.64311,  19 35 55.916763, -22 02 26.29700,
 2019-Aug-13 06:00:00, , , 19 47 51.447228, -21 50 24.54662,  19 49 01.267587, -21 47 22.89823,
 2019-Aug-13 12:00:00, , , 20 00 51.846484, -21 31 52.89092,  20 02 01.266839, -21 28 31.64443,
 2019-Aug-13 18:00:00, , , 20 13 46.476140, -21 09 38.97089,  20 14 55.449726, -21 05 58.89551,
 2019-Aug-14 00:00:00, , , 20 26 34.925668, -20 43 49.70155,  20 27 43.412928, -20 39 51.62388,
 2019-Aug-14 06:00:00, , , 20 39 16.850948, -20 14 32.54639,  20 40 24.819799, -20 10 17.34269,
 2019-Aug-14 12:00:00, , , 20 51 51.978048, -19 41 55.44368,  20 52 59.403979, -19 37 24.03209,
 2019-Aug-14 18:00:00, , , 21 04 20.105459, -19 06 06.73212,  21 05 26.971486, -19 01 20.06515,
 2019-Aug-15 00:00:00, , , 21 16 41.104916, -18 27 15.07788,  21 17 47.401407, -18 22 14.13516,
 2019-Aug-15 06:00:00, , , 21 28 54.920943, -17 45 29.40427,  21 30 00.645334, -17 40 15.18587,
 2019-Aug-15 12:00:00, , , 21 41 01.569315, -17 00 58.82541,  21 42 06.725733, -16 55 32.34567,
 2019-Aug-15 18:00:00, , , 21 53 01.134615, -16 13 52.58497,  21 54 05.733435, -16 08 14.86694,
 2019-Aug-16 00:00:00, , , 22 04 53.767097, -15 24 20.00063,  22 05 57.824454, -15 18 32.07128,
 2019-Aug-16 06:00:00, , , 22 16 39.679036, -14 32 30.41503,  22 17 43.216305, -14 26 33.30103,
 2019-Aug-16 12:00:00, , , 22 28 19.140751, -13 38 33.15335,  22 29 22.184012, -13 32 27.87765,
 2019-Aug-16 18:00:00, , , 22 39 52.476445, -12 42 37.48787,  22 40 55.055955, -12 36 25.06685,
 2019-Aug-17 00:00:00, , , 22 51 20.060014, -11 44 52.60937,  22 52 22.209682, -11 38 34.05074,
 2019-Aug-17 06:00:00, , , 23 02 42.310920, -10 45 27.60543,  23 03 44.067808, -10 39 03.90662,
 2019-Aug-17 12:00:00, , , 23 13 59.690228, -09 44 31.44529,  23 15 01.094075, -09 38 03.59246,
 2019-Aug-17 18:00:00, , , 23 25 12.696863, -08 42 12.97105,  23 26 13.789638, -08 35 41.93858,
 2019-Aug-18 00:00:00, , , 23 36 21.864130, -07 38 40.89499,  23 37 22.689621, -07 32 07.64535,
 2019-Aug-18 06:00:00, , , 23 47 27.756534, -06 34 03.80249,  23 48 28.359961, -06 27 29.28660,
 2019-Aug-18 12:00:00, , , 23 58 30.966882, -05 28 30.16044,  23 59 31.394544, -05 21 55.31830,
 2019-Aug-18 18:00:00, , , 00 09 32.113679, -04 22 08.33063,  00 10 32.412631, -04 15 34.09222,
 2019-Aug-19 00:00:00, , , 00 20 31.838792, -03 15 06.58785,  00 21 32.056540, -03 08 33.87429,
 2019-Aug-19 06:00:00, , , 00 31 30.805336, -02 07 33.14240,  00 32 30.989555, -02 01 02.86731,
 2019-Aug-19 12:00:00, , , 00 42 29.695757, -00 59 36.16671,  00 43 29.894027, -00 53 09.23763,
 2019-Aug-19 18:00:00, , , 00 53 29.210046, +00 08 36.17431,  00 54 29.469591, +00 14 58.85433,
 2019-Aug-20 00:00:00, , , 01 04 30.064026, +01 16 55.68937,  01 05 30.431463, +01 23 13.22021,
 2019-Aug-20 06:00:00, , , 01 15 32.987648, +02 25 14.12379,  01 16 33.508735, +02 31 25.60663,
 2019-Aug-20 12:00:00, , , 01 26 38.723212, +03 33 23.11963,  01 27 39.442581, +03 39 27.65544,
 2019-Aug-20 18:00:00, , , 01 37 48.023424, +04 41 14.17339,  01 38 48.984312, +04 47 10.86147,
 2019-Aug-21 00:00:00, , , 01 49 01.649214, +05 48 38.59166,  01 50 02.893166, +05 54 26.52839,
 2019-Aug-21 06:00:00, , , 02 00 20.367190, +06 55 27.44546,  02 01 21.933744, +07 01 05.72321,
 2019-Aug-21 12:00:00, , , 02 11 44.946638, +08 01 31.52355,  02 12 46.872975, +08 06 59.22993,
 2019-Aug-21 18:00:00, , , 02 23 16.155945, +09 06 41.28588,  02 24 18.476507, +09 11 57.50330,
 2019-Aug-22 00:00:00, , , 02 34 54.758327, +10 10 46.81789,  02 35 57.504396, +10 15 50.62360,
 2019-Aug-22 06:00:00, , , 02 46 41.506744, +11 13 37.78693,  02 47 44.705985, +11 18 28.25350,
 2019-Aug-22 12:00:00, , , 02 58 37.137888, +12 15 03.40209,  02 59 40.813847, +12 19 39.59862,
 2019-Aug-22 18:00:00, , , 03 10 42.365130, +13 14 52.37924,  03 11 46.536693, +13 19 13.37320,
 2019-Aug-23 00:00:00, , , 03 22 57.870337, +14 12 52.91306,  03 24 02.551157, +14 16 57.77302,
 2019-Aug-23 06:00:00, , , 03 35 24.294504, +15 08 52.65843,  03 36 29.492404, +15 12 40.45765,
 2019-Aug-23 12:00:00, , , 03 48 02.227178, +16 02 38.72354,  03 49 07.943536, +16 06 08.54460,
 2019-Aug-23 18:00:00, , , 04 00 52.194707, +16 53 57.67749,  04 01 58.423853, +16 57 08.61813,
 2019-Aug-24 00:00:00, , , 04 13 54.647433, +17 42 35.57548,  04 15 01.376074, +17 45 26.75548,
 2019-Aug-24 06:00:00, , , 04 27 09.946028, +18 28 18.00431,  04 28 17.152731, +18 30 48.57371,
 2019-Aug-24 12:00:00, , , 04 40 38.347295, +19 10 50.15134,  04 41 46.002065, +19 12 59.29986,
 2019-Aug-24 18:00:00, , , 04 54 19.989856, +19 49 56.89953,  04 55 28.053848, +19 51 43.86712,
 2019-Aug-25 00:00:00, , , 05 08 14.880306, +20 25 22.95061,  05 09 23.305716, +20 26 47.03908,
 2019-Aug-25 06:00:00, , , 05 22 22.880505, +20 56 52.97790,  05 23 31.610688, +20 57 53.56335,
 2019-Aug-25 12:00:00, , , 05 36 43.696827, +21 24 11.80885,  05 37 52.666672, +21 24 48.35469,
 2019-Aug-25 18:00:00, , , 05 51 16.872201, +21 47 04.63621,  05 52 26.008808, +21 47 16.70638,
 2019-Aug-26 00:00:00, , , 06 06 01.781848, +22 05 17.25513,  06 07 11.005530, +22 05 04.52693,
 2019-Aug-26 06:00:00, , , 06 20 57.633533, +22 18 36.32114,  06 22 06.859146, +22 17 58.59743,
 2019-Aug-26 12:00:00, , , 06 36 03.473011, +22 26 49.62285,  06 37 12.611596, +22 25 46.84275,
 2019-Aug-26 18:00:00, , , 06 51 18.195125, +22 29 46.36061,  06 52 27.155840, +22 28 18.60838,
 2019-Aug-27 00:00:00, , , 07 06 40.560710, +22 27 17.42157,  07 07 49.252969, +22 25 24.93301,
 2019-Aug-27 06:00:00, , , 07 22 09.219045, +22 19 15.64006,  07 23 17.554804, +22 16 58.80610,
 2019-Aug-27 12:00:00, , , 07 37 42.735247, +22 05 36.03252,  07 38 50.631316, +22 02 55.39951,
 2019-Aug-27 18:00:00, , , 07 53 19.621552, +21 46 15.99599,  07 54 27.001846, +21 43 12.26280,
 2019-Aug-28 00:00:00, , , 08 08 58.371155, +21 21 15.46123,  08 10 05.168756, +21 17 49.47297,
 2019-Aug-28 06:00:00, , , 08 24 37.493011, +20 50 36.99299,  08 25 43.651951, +20 46 49.73167,
 2019-Aug-28 12:00:00, , , 08 40 15.545947, +20 14 25.83281,  08 41 21.022623, +20 10 18.40533,
 2019-Aug-28 18:00:00, , , 08 55 51.170459, +19 32 49.88263,  08 56 55.934627, +19 28 23.50664,
 2019-Aug-29 00:00:00, , , 09 11 23.116795, +18 45 59.63043,  09 12 27.152119, +18 41 15.61870,
 2019-Aug-29 06:00:00, , , 09 26 50.268205, +17 54 08.02189,  09 27 53.572352, +17 49 07.76580,
 2019-Aug-29 12:00:00, , , 09 42 11.658640, +16 57 30.28431,  09 43 14.242961, +16 52 15.23723,
 2019-Aug-29 18:00:00, , , 09 57 26.484569, +15 56 23.71085,  09 58 28.373409, +15 50 55.37194,
 2019-Aug-30 00:00:00, , , 10 12 34.110976, +14 51 07.41420,  10 13 35.340687, +14 45 27.31320,
 2019-Aug-30 06:00:00, , , 10 27 34.071924, +13 42 02.05911,  10 28 34.689641, +13 36 11.74247,
 2019-Aug-30 12:00:00, , , 10 42 26.066315, +12 29 29.58311,  10 43 26.128586, +12 23 30.60181,
 2019-Aug-30 18:00:00, , , 10 57 09.949640, +11 13 52.91418,  10 58 09.520960, +11 07 46.81334,
 2019-Aug-31 00:00:00, , , 11 11 45.722585, +09 55 35.69309,  11 12 44.873914, +09 49 24.00341,
 2019-Aug-31 06:00:00, , , 11 26 13.517349, +08 35 02.00692,  11 27 12.324643, +08 28 46.23796,
 2019-Aug-31 12:00:00, , , 11 40 33.582471, +07 12 36.13915,  11 41 32.125282, +07 06 17.77424,
 2019-Aug-31 18:00:00, , , 11 54 46.266881, +05 48 42.34040,  11 55 44.627034, +05 42 22.83301,
 2019-Sep-01 00:00:00, , , 12 08 52.003728, +04 23 44.62251,  12 09 50.264098, +04 17 25.39393,
 2019-Sep-01 06:00:00, , , 12 22 51.294457, +02 58 06.57776,  12 23 49.537849, +02 51 49.01581,
 2019-Sep-01 12:00:00, , , 12 36 44.693452, +01 32 11.22401,  12 37 43.001586, +01 25 56.68251,
 2019-Sep-01 18:00:00, , , 12 50 32.793464, +00 06 20.87541,  12 51 31.246048, +00 00 10.67423,
 2019-Sep-02 00:00:00, , , 13 04 16.211957, -01 19 02.96209,  13 05 14.885854, -01 25 07.53661,
 2019-Sep-02 06:00:00, , , 13 17 55.578417, -02 43 39.67197,  13 18 54.546881, -02 49 37.36649,
 2019-Sep-02 12:00:00, , , 13 31 31.522643, -04 07 09.58712,  13 32 30.854621, -04 12 59.18074,
 2019-Sep-02 18:00:00, , , 13 45 04.663962, -05 29 14.03092,  13 46 04.423449, -05 34 54.33487,
 2019-Sep-03 00:00:00, , , 13 58 35.601350, -06 49 35.34198,  13 59 35.846789, -06 55 05.19954,
 2019-Sep-03 06:00:00, , , 14 12 04.904364, -08 07 56.88526,  14 13 05.688090, -08 13 15.17215,
 2019-Sep-03 12:00:00, , , 14 25 33.104873, -09 24 03.05227,  14 26 34.472590, -09 29 08.67749,
 2019-Sep-03 18:00:00, , , 14 39 00.689515, -10 37 39.25306,  14 40 02.679812, -10 42 31.16034,
 2019-Sep-04 00:00:00, , , 14 52 28.092885, -11 48 31.90248,  14 53 30.736798, -11 53 09.07226,
 2019-Sep-04 06:00:00, , , 15 05 55.691452, -12 56 28.40297,  15 06 59.012068, -13 00 49.85503,
 2019-Sep-04 12:00:00, , , 15 19 23.798232, -14 01 17.12593,  15 20 27.810353, -14 05 21.92261,
 2019-Sep-04 18:00:00, , , 15 32 52.658273, -15 02 47.39333,  15 33 57.368153, -15 06 34.64333,
 2019-Sep-05 00:00:00, , , 15 46 22.445026, -16 00 49.46084,  15 47 27.850192, -16 04 18.32348,
 2019-Sep-05 06:00:00, , , 15 59 53.257703, -16 55 14.50346,  16 00 59.346869, -16 58 24.19342,
 2019-Sep-05 12:00:00, , , 16 13 25.119702, -17 45 54.60414,  16 14 31.872806, -17 48 44.39651,
 2019-Sep-05 18:00:00, , , 16 26 57.978226, -18 32 42.74559,  16 28 05.366583, -18 35 11.98106,
 2019-Sep-06 00:00:00, , , 16 40 31.705163, -19 15 32.80498,  16 41 39.691770, -19 17 40.89516,
 2019-Sep-06 06:00:00, , , 16 54 06.099326, -19 54 19.55112,  16 55 14.639305, -19 56 05.98368,
 2019-Sep-06 12:00:00, , , 17 07 40.890082, -20 28 58.64321,  17 08 49.931274, -20 30 22.98679,
 2019-Sep-06 18:00:00, , , 17 21 15.742367, -20 59 26.63019,  17 22 25.226079, -21 00 28.53876,
 2019-Sep-07 00:00:00, , , 17 34 50.263075, -21 25 40.94945,  17 36 00.124961, -21 26 20.16618,
 2019-Sep-07 06:00:00, , , 17 48 24.008687, -21 47 39.92385,  17 49 34.179757, -21 47 56.28403,
 2019-Sep-07 12:00:00, , , 18 01 56.494029, -22 05 22.75560,  18 03 06.901763, -22 05 16.18882,
 2019-Sep-07 18:00:00, , , 18 15 27.201938, -22 18 49.51619,  18 16 37.771475, -22 18 20.04736,
 2019-Sep-08 00:00:00, , , 18 28 55.593607, -22 28 01.13122,  18 30 06.248980, -22 27 08.88055,
 2019-Sep-08 06:00:00, , , 18 42 21.119322, -22 32 59.35963,  18 43 31.784713, -22 31 44.54151,
 2019-Sep-08 12:00:00, , , 18 55 43.229317, -22 33 46.76681,  18 56 53.830282, -22 32 09.68754,
 2019-Sep-08 18:00:00, , , 19 09 01.384425, -22 30 26.69164,  19 10 11.849071, -22 28 27.74608,
 2019-Sep-09 00:00:00, , , 19 22 15.066253, -22 23 03.20751,  19 23 25.326326, -22 20 42.87480,
 2019-Sep-09 06:00:00, , , 19 35 23.786609, -22 11 41.07795,  19 36 33.778469, -22 08 59.91634,
 2019-Sep-09 12:00:00, , , 19 48 27.095969, -21 56 25.70760,  19 49 36.761435, -21 53 24.34854,
 2019-Sep-09 18:00:00, , , 20 01 24.590806, -21 37 23.08937,  20 02 33.877844, -21 34 02.23109,
 2019-Sep-10 00:00:00, , , 20 14 15.919651, -21 14 39.74896,  20 15 24.782915, -21 11 00.14965,
 2019-Sep-10 06:00:00, , , 20 27 00.787850, -20 48 22.68783,  20 28 09.189054, -20 44 25.15860,
 2019-Sep-10 12:00:00, , , 20 39 38.960983, -20 18 39.32586,  20 40 46.869124, -20 14 24.72366,
 2019-Sep-10 18:00:00, , , 20 52 10.267000, -19 45 37.44464,  20 53 17.658434, -19 41 06.66529,
 2019-Sep-11 00:00:00, , , 21 04 34.597164, -19 09 25.13255,  21 05 41.455548, -19 04 39.10405,
 2019-Sep-11 06:00:00, , , 21 16 51.905904, -18 30 10.73253,  21 17 58.222025, -18 25 10.40865,
 2019-Sep-11 12:00:00, , , 21 29 02.209730, -17 48 02.79309,  21 30 07.981229, -17 42 49.14749,
 2019-Sep-11 18:00:00, , , 21 41 05.585353, -17 03 10.02337,  21 42 10.816381, -16 57 44.04420,
 2019-Sep-12 00:00:00, , , 21 53 02.167180, -16 15 41.25250,  21 54 06.867981, -16 10 03.93758,
 2019-Sep-12 06:00:00, , , 22 04 52.144327, -15 25 45.39363,  22 05 56.330787, -15 19 57.74620,
 2019-Sep-12 12:00:00, , , 22 16 35.757301, -14 33 31.41265,  22 17 39.450465, -14 27 34.43775,
 2019-Sep-12 18:00:00, , , 22 28 13.294486, -13 39 08.30178,  22 29 16.520060, -13 33 03.00319,
 2019-Sep-13 00:00:00, , , 22 39 45.088534, -12 42 45.05774,  22 40 47.876389, -12 36 32.43552,
 2019-Sep-13 06:00:00, , , 22 51 11.512779, -11 44 30.66454,  22 52 13.896460, -11 38 11.71311,
 2019-Sep-13 12:00:00, , , 23 02 32.977728, -10 44 34.08063,  23 03 34.993979, -10 38 09.78730,
 2019-Sep-13 18:00:00, , , 23 13 49.927713, -09 43 04.23006,  23 14 51.616019, -09 36 35.57409,
 2019-Sep-14 00:00:00, , , 23 25 02.837721, -08 40 09.99758,  23 26 04.239878, -08 33 37.94962,
 2019-Sep-14 06:00:00, , , 23 36 12.210447, -07 36 00.22732,  23 37 13.370156, -07 29 25.74924,
 2019-Sep-14 12:00:00, , , 23 47 18.573581, -06 30 43.72481,  23 48 19.536059, -06 24 07.76980,
 2019-Sep-14 18:00:00, , , 23 58 22.477309, -05 24 29.26211,  23 59 23.288936, -05 17 52.77513,
 2019-Sep-15 00:00:00, , , 00 09 24.492042, -04 17 25.58590,  00 10 25.200024, -04 10 49.50429,
 2019-Sep-15 06:00:00, , , 00 20 25.206335, -03 09 41.42816,  00 21 25.858385, -03 03 06.68247,
 2019-Sep-15 12:00:00, , , 00 31 25.224972, -02 01 25.51945,  00 32 25.869008, -01 54 53.03443,
 2019-Sep-15 18:00:00, , , 00 42 25.167177, -00 52 46.60449,  00 43 25.851032, -00 46 17.30012,
 2019-Sep-16 00:00:00, , , 00 53 25.664913, +00 16 06.54009,  00 54 26.436051, +00 22 31.74746,
 2019-Sep-16 06:00:00, , , 01 04 27.361209, +01 25 05.08607,  01 05 28.266445, +01 31 25.28258,
 2019-Sep-16 12:00:00, , , 01 15 30.908478, +02 34 00.13204,  01 16 31.993691, +02 40 14.40522,
 2019-Sep-16 18:00:00, , , 01 26 36.966738, +03 42 42.68036,  01 27 38.276586, +03 48 50.11808,
 2019-Sep-17 00:00:00, , , 01 37 46.201707, +04 51 03.61263,  01 38 47.779317, +04 57 03.30219,
 2019-Sep-17 06:00:00, , , 01 48 59.282663, +05 58 53.66425,  01 50 01.169314, +06 04 44.69163,
 2019-Sep-17 12:00:00, , , 02 00 16.880030, +07 06 03.39821,  02 01 19.114813, +07 11 44.84752,
 2019-Sep-17 18:00:00, , , 02 11 39.662591, +08 12 23.17866,  02 12 42.282041, +08 17 54.13189,
 2019-Sep-18 00:00:00, , , 02 23 08.294262, +09 17 43.14485,  02 24 11.331963, +09 23 02.68195,
 2019-Sep-18 06:00:00, , , 02 34 43.430339, +10 21 53.18596,  02 35 46.916503, +10 27 00.38533,
 2019-Sep-18 12:00:00, , , 02 46 25.713155, +11 24 42.91775,  02 47 29.674166, +11 29 36.85719,
 2019-Sep-18 18:00:00, , , 02 58 15.767062, +12 26 01.66191,  02 59 20.224991, +12 30 41.42014,
 2019-Sep-19 00:00:00, , , 03 10 14.192695, +13 25 38.42918,  03 11 19.164793, +13 30 03.08796,
 2019-Sep-19 06:00:00, , , 03 22 21.560462, +14 23 21.90756,  03 23 27.058629, +14 27 30.55455,
 2019-Sep-19 12:00:00, , , 03 34 38.403257, +15 19 00.45705,  03 35 44.433499, +15 22 52.18940,
 2019-Sep-19 18:00:00, , , 03 47 05.208391, +16 12 22.11234,  03 48 11.770282, +16 15 56.04117,
 2019-Sep-20 00:00:00, , , 03 59 42.408811, +17 03 14.59536,  04 00 49.494972, +17 06 29.85111,
 2019-Sep-20 06:00:00, , , 04 12 30.373710, +17 51 25.33927,  04 13 37.969325, +17 54 21.07801,
 2019-Sep-20 12:00:00, , , 04 25 29.398684, +18 36 41.52581,  04 26 37.481084, +18 39 16.93648,
 2019-Sep-20 18:00:00, , , 04 38 39.695686, +19 18 50.13763,  04 39 48.234017, +19 21 04.45023,
 2019-Sep-21 00:00:00, , , 04 52 01.383065, +19 57 38.02720,  04 53 10.338092, +19 59 30.52183,
 2019-Sep-21 06:00:00, , , 05 05 34.476095, +20 32 52.00345,  05 06 43.800154, +20 34 22.02012,
 2019-Sep-21 12:00:00, , , 05 19 18.878429, +21 04 18.93697,  05 20 28.515576, +21 05 25.88602,
 2019-Sep-21 18:00:00, , , 05 33 14.374990, +21 31 45.88390,  05 34 24.261373, +21 32 29.25678,
 2019-Sep-22 00:00:00, , , 05 47 20.626851, +21 55 00.22790,  05 48 30.691326, +21 55 19.60803,
 2019-Sep-22 06:00:00, , , 06 01 37.168637, +22 13 49.83871,  06 02 47.333650, +22 13 44.91214,
 2019-Sep-22 12:00:00, , , 06 16 03.408960, +22 28 03.24488,  06 17 13.591704, +22 27 33.81029,
 2019-Sep-22 18:00:00, , , 06 30 38.634320, +22 37 29.81719,  06 31 48.748142, +22 36 35.79491,
 2019-Sep-23 00:00:00, , , 06 45 22.016739, +22 41 59.95836,  06 46 31.972792, +22 40 41.39796,
 2019-Sep-23 06:00:00, , , 07 00 12.625268, +22 41 25.29387,  07 01 22.334349, +22 39 42.37993,
 2019-Sep-23 12:00:00, , , 07 15 09.441235, +22 35 38.85808,  07 16 18.815752, +22 33 31.91386,
 2019-Sep-23 18:00:00, , , 07 30 11.376912, +22 24 35.26966,  07 31 20.332916, +22 22 04.75832,
 2019-Sep-24 00:00:00, , , 07 45 17.297025, +22 08 10.89015,  07 46 25.756218, +22 05 17.41351,
 2019-Sep-24 06:00:00, , , 08 00 26.042331, +21 46 23.96032,  08 01 33.933969, +21 43 08.25502,
 2019-Sep-24 12:00:00, , , 08 15 36.454323, +21 19 14.70952,  08 16 43.716926, +21 15 37.64066,
 2019-Sep-24 18:00:00, , , 08 30 47.400033, +20 46 45.43418,  08 31 53.982845, +20 42 47.98681,
 2019-Sep-25 00:00:00, , , 08 45 57.795898, +20 09 00.54343,  08 47 03.660027, +20 04 43.81202,
 2019-Sep-25 06:00:00, , , 09 01 06.629709, +19 26 06.57052,  09 02 11.748915, +19 21 31.74700,
 2019-Sep-25 12:00:00, , , 09 16 12.979803, +18 38 12.15073,  09 17 17.340924, +18 33 20.51142,
 2019-Sep-25 18:00:00, , , 09 31 16.030860, +17 45 27.96697,  09 32 19.633868, +17 40 20.85904,
 2019-Sep-26 00:00:00, , , 09 46 15.085872, +16 48 06.66603,  09 47 17.943596, +16 42 45.49384,
 2019-Sep-26 06:00:00, , , 10 01 09.574115, +15 46 22.74841,  10 02 11.711660, +15 40 48.96021,
 2019-Sep-26 12:00:00, , , 10 15 59.055142, +14 40 32.43566,  10 17 00.509056, +14 34 47.51112,
 2019-Sep-26 18:00:00, , , 10 30 43.219028, +13 30 53.51915,  10 31 44.036275, +13 24 58.95783,
 2019-Sep-27 00:00:00, , , 10 45 21.883250, +12 17 45.19408,  10 46 22.120032, +12 11 42.50520,
 2019-Sep-27 06:00:00, , , 10 59 54.986642, +11 01 27.88255,  11 00 54.707139, +10 55 18.57617,
 2019-Sep-27 12:00:00, , , 11 14 22.580981, +09 42 23.04926,  11 15 21.856037, +09 36 08.62882,
 2019-Sep-27 18:00:00, , , 11 28 44.820705, +08 20 53.01289,  11 29 43.726517, +08 14 34.96914,
 2019-Sep-28 00:00:00, , , 11 43 01.951284, +06 57 20.75617,  11 44 00.568104, +06 51 00.56249,
 2019-Sep-28 06:00:00, , , 11 57 14.296694, +05 32 09.73723,  11 58 12.707582, +05 25 48.84601,
 2019-Sep-28 12:00:00, , , 12 11 22.246378, +04 05 43.70447,  12 12 20.536012, +03 59 23.54460,
 2019-Sep-28 18:00:00, , , 12 25 26.242038, +02 38 26.51725,  12 26 24.495582, +02 32 08.49233,
 2019-Sep-29 00:00:00, , , 12 39 26.764476, +01 10 41.97400,  12 40 25.066520, +01 04 27.46126,
 2019-Sep-29 06:00:00, , , 12 53 24.320706, -00 17 06.35046,  12 54 22.754267, -00 23 16.00089,
 2019-Sep-29 12:00:00, , , 13 07 19.431460, -01 44 35.25710,  13 08 18.077033, -01 50 38.72266,
 2019-Sep-29 18:00:00, , , 13 21 12.619171, -03 11 22.06336,  13 22 11.553844, -03 17 18.04945,
 2019-Sep-30 00:00:00, , , 13 35 04.396527, -04 37 04.73139,  13 36 03.693128, -04 42 51.97197,
 2019-Sep-30 06:00:00, , , 13 48 55.255614, -06 01 21.98361,  13 49 54.981907, -06 06 59.24200,
 2019-Sep-30 12:00:00, , , 14 02 45.657717, -07 23 53.40529,  14 03 45.875633, -07 29 19.47538,
